season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2026,NO,OL,T,70.0,DEV,Alan Herron,Alan,Herron,2003-01-02,75.0,308,Maryland; Shorter University,00-0041330,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/crkhadhimz9ds15jt4mo",,1,REG,P01,Alan,HER636184,63569,32004845-5263-6184-bfbd-e595d01d5a5b,2026,2026,,,23.0
2026,NO,OL,T,79.0,DEV,Alex Wollschlaeger,Alex,Wollschlaeger,2001-09-28,79.0,311,Kentucky; Bowling Green,00-0041336,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/salnwkfmy9wgq8tmm8mm",,1,REG,P01,Alex,WOL667168,63575,3200574f-4c66-7168-4535-b402e93bcd65,2026,2026,,,24.0
2026,NO,RB,RB,41.0,ACT,Alvin Kamara,Alvin,Kamara,1995-07-25,70.0,215,Tennessee; Hutchinson CC; Alabama,00-0033906,3054850,d9c857b2-97da-4fb8-a527-afbbb2a67413,30180,11732,11822,KamaAl00,18878,4035,9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxebpuskandivlh2iil4",,1,REG,A01,Alvin,KAM244058,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,2017,2017,NO,67.0,31.0
2026,NO,LB,OLB,33.0,ACT,Anfernee Jennings,Anfernee,Jennings,1997-05-01,75.0,259,Alabama,00-0036193,3925350,56692800-dd44-4b82-a988-398314845fd9,32757,14742,25449,JennAn00,21898,6848,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgnsugvthxpb48ulv89u",,1,REG,A01,Anfernee,JEN457643,52495,32004a45-4e45-7643-aa15-10fa6baa34c7,2020,2020,NE,87.0,29.0
2026,NO,OL,T,72.0,ACT,Asim Richards,Asim,Richards,2000-10-02,76.0,315,North Carolina,00-0038601,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i1lfvb8gnw3kfnz3cdyb",,1,REG,A01,Asim,RIC219051,56034,32005249-4321-9051-d704-8eaedee89bd1,2023,2023,DAL,169.0,25.0
2026,NO,RB,RB,30.0,ACT,Audric Estimé,Audric,Estime,2003-09-06,71.0,227,Notre Dame,00-0039373,4569682,3b86dd7c-0b21-448d-a662-5675e87fd0da,41019,17788,147476,EstiAu00,24971,11579,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcoend1mysjfhl8f4rrt",,1,REG,A01,Audric,EST610772,57268,32004553-5461-0772-74c0-fa722e2922d5,2024,2024,DEN,147.0,22.0
2026,NO,WR,WR,19.0,ACT,Barion Brown,Barion,Brown,2003-12-12,71.0,177,LSU; Kentucky,00-0041099,4698597,6b60ad35-8051-4253-8f8d-29279a213352,,19336,163779,BrowBa02,25890,13533,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc",,1,REG,A01,Barion,BRO268113,62812,32004252-4f26-8113-7df6-d8e54bf1f269,2026,2026,NO,190.0,22.0
2026,NO,OL,T,69.0,CUT,Barry Wesley,Barry,Wesley,1999-07-14,79.0,310,Colorado State,00-0038304,,,,,,,,,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8rahcbqsqqhm5yrf3xb",,1,REG,W03,Barry,WES031024,55784,32005745-5303-1024-6861-4860a031f6d0,2022,2023,,,27.0
2026,NO,DL,DT,60.0,CUT,Brien Taylor,Brien,Taylor,,,294,,00-0041591,,,,,,,,,0,,,1,REG,W03,Brien,TAY042375,63972,32005441-5904-2375-bf32-72c444cfac9d,2026,2026,,,
2026,NO,WR,WR,89.0,RES,Brock Rechsteiner,Brock,Rechsteiner,2002-08-21,74.0,222,Jacksonville State,00-0041451,4877738,b9f53af0-4e07-11f1-b3af-b9ab72b57c06,,20099,,,28585,14034,0,,,1,REG,R40,Brock,REC373761,63601,32005245-4337-3761-f6f2-bac550cb5178,2026,2026,,,24.0
2026,NO,DL,DT,90.0,RES,Bryan Bresee,Bryan,Bresee,2001-10-06,77.0,300,Clemson,00-0038995,4428988,98884f9f-5117-476a-a20a-809b38714e6d,40045,17173,122142,BresBr00,24144,10874,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ggluxdivvc7bhfhpfrsl",,1,REG,R01,Bryan,BRE510679,55893,32004252-4551-0679-d769-a1a0d80e7931,2023,2023,NO,29.0,24.0
2026,NO,WR,WR,18.0,ACT,Bryce Lance,Bryce,Lance,2002-08-20,75.0,204,North Dakota State,00-0041067,4879276,4d5c31ba-45ea-4247-a41a-acfa82bdbd39,,19319,,LancBr00,26852,13420,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lzh0hbhllbouh97ffpp6",,1,REG,A01,Bryce,LAN016345,62758,32004c41-4e01-6345-8092-4a076edb3284,2026,2026,NO,136.0,24.0
2026,NO,WR,WR,16.0,CUT,Bub Means,Jerrod,Means,2001-01-10,74.0,215,Pittsburgh; Louisiana Tech,00-0039386,4427985,ef0feb13-57b8-474c-a723-cf03f57a321a,41045,17942,98847,MeanBu00,25133,11748,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nnqvulr4up0nwhmipksq",,1,REG,W03,Bub,MEA763692,57291,32004d45-4176-3692-2c8e-4fc9349f4cc7,2024,2024,NO,170.0,25.0
2026,NO,RB,RB,43.0,DEV,CJ Donaldson,De'Carlo,Donaldson,2004-07-09,73.0,230,Ohio State; West Virginia,00-0041326,5081999,17aea600-41af-11f1-93d0-9f964ffea979,,19431,157372,DonaCJ00,26950,13277,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lwl0pyoz7mbjcne0stsx",,1,REG,P01,C.J.,DON153725,63565,3200444f-4e15-3725-b553-bef885b008a9,2026,2026,,,22.0
2026,NO,LB,OLB,94.0,ACT,Cameron Jordan,Cameron,Jordan,1989-07-10,76.0,287,California,00-0027962,13971,543e5e1e-50e5-482d-a6ad-498d7fab497e,24811,7447,6176,JordCa00,13338,957,15,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eauqz3xbdtl0wfoy71da",,1,REG,A01,Cameron,JOR051224,37097,32004a4f-5205-1224-2417-472af132c281,2011,2011,NO,24.0,37.0
2026,NO,LB,OLB,96.0,ACT,Carl Granderson,Carl,Granderson,1996-12-18,77.0,261,Wyoming,00-0035402,3918310,d9cf7aa3-71b1-4ef2-98c5-3db5d44b6f1e,32490,13784,48500,GranCa01,20776,5912,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bhudfgndbvogastdhvb7",,1,REG,A01,Carl,GRA291153,48537,32004752-4129-1153-937d-d267ab3ff20d,2019,2019,,,29.0
2026,NO,WR,WR,19.0,DEV,Cedric Tillman,Cedric,Tillman,2000-04-19,75.0,215,Tennessee,00-0038979,4369863,148330d9-5182-4b58-b695-8067aaba4731,40093,16706,84434,TillCe01,24348,10444,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xust9v3gob1qqwhziugh",,1,REG,P07,Cedric,TIL377067,55939,32005449-4c37-7067-218b-007e17161edd,2023,2023,CLE,74.0,26.0
2026,NO,OL,G,51.0,ACT,Cesar Ruiz,Cesar,Ruiz,1999-06-14,76.0,319,Michigan,00-0036408,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/upoux0ll192dnsq63my9",,1,REG,A01,Cesar,RUI415291,52432,32005255-4941-5291-5447-fa1de6f9c62b,2020,2020,NO,24.0,27.0
2026,NO,K,K,39.0,DEV,Charlie Smyth,Charles,Smyth,2001-06-26,76.0,210,,00-0039229,5208518,,,18034,183080,SmytCh00,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yv9x4ywdfecxioletyol",,1,REG,P03,Charlie,SMY132430,57112,3200534d-5913-2430-a3fd-db172ea62ed7,2024,2024,,,25.0
2026,NO,LB,OLB,99.0,ACT,Chase Young,Chase,Young,1999-04-14,77.0,265,Ohio State,00-0036321,4241986,9947409c-4a34-45f5-99a1-aa6daa13c430,32672,14452,56436,YounCh04,22092,6782,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ueic3ypcpfldmbymzhrc",,1,REG,A01,Chase,YOU146550,52410,3200594f-5514-6550-d662-263c81d981b1,2020,2020,WAS,2.0,27.0
2026,NO,WR,WR,12.0,ACT,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,00-0037239,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,84355,OlavCh00,22565,8144,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/onmxufsprtvglhejg94o",,1,REG,A01,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022,NO,11.0,26.0
2026,NO,LB,OLB,58.0,ACT,Chris Rumph II,Chris,Rumph,1998-10-19,74.0,235,Duke,00-0036867,4240475,dcbf373f-7336-457f-888f-02596a391d89,33506,15311,56345,RumpCh00,22838,7721,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ayrvlbmyxlvek7afcioc",,1,REG,A01,Chris,RUM515532,53547,32005255-4d51-5532-67a7-050f048d78f1,2021,2021,LAC,118.0,27.0
2026,NO,DL,DT,52.0,ACT,Christen Miller,Christen,Miller,2004-08-05,75.0,321,Georgia,00-0041390,4685479,,,19266,163747,MillCh01,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/goyemhogpp21adasa9z7",,1,REG,A01,Christen,MIL178336,62664,32004d49-4c17-8336-fd69-9f8b54e04a48,2026,2026,NO,42.0,22.0
2026,NO,TE,TE,86.0,CUT,Cody Hardy,Cody,Hardy,,,271,,00-0041327,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e7ryku3lwro60d4ugp9f",,1,REG,W03,Cody,HAR090631,63566,32004841-5209-0631-1f98-7b97abe6e083,2026,2026,,,
2026,NO,DL,DT,96.0,ACT,Colby Wooden,Colby,Wooden,2000-12-21,76.0,284,Auburn,00-0038387,4567224,1a7b6176-ef99-4566-a38c-14abe051b899,40132,17180,98312,WoodCo01,24101,10952,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vexyqlme1a5f74sqktzs",,1,REG,A01,Colby,WOO268652,55981,3200574f-4f26-8652-9840-d4ab2bec1889,2023,2023,GB,116.0,25.0
2026,NO,DB,CB,37.0,CUT,Dalys Beanum,Dalys,Beanum,2002-10-12,73.0,200,South Dakota State,00-0040535,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zs9ghevertnmwp39txwy",,1,REG,W03,Dalys,BEA350583,58981,32004245-4135-0583-1057-23416989df25,2025,2025,,,23.0
2026,NO,K,K,10.0,ACT,Daniel Carlson,Daniel,Carlson,1995-01-23,77.0,215,Auburn,00-0034161,3051909,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,31137,12842,28121,CarlDa00,19989,5095,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsvj7rtvqwbwdeho8whf",,1,REG,A01,Daniel,CAR116166,46236,32004341-5211-6166-a413-500a4850fe60,2018,2018,MIN,167.0,31.0
2026,NO,LB,ILB,28.0,ACT,Danny Stutsman,Danny,Stutsman,2003-03-10,75.0,236,Oklahoma,00-0040155,4683215,1dea6eaf-2631-4fa0-80a8-476bbd93af92,,18722,144632,StutDa00,26071,12650,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgjiw9cotus8gjlvspx2",,1,REG,A01,Danny,STU797614,58317,32005354-5579-7614-acd3-a851244d3364,2025,2025,NO,112.0,23.0
2026,NO,OL,G,76.0,ACT,David Edwards,David,Edwards,1997-03-20,78.0,308,Wisconsin,00-0035668,,,,,,,,,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cebriv15rawbtf7iulqy",,1,REG,A01,David,EDW337483,47952,32004544-5733-7483-3a0b-c9cc2e7a9e47,2019,2019,LAR,169.0,29.0
2026,NO,DB,CB,45.0,RES,David Long,David,Long,1998-02-06,71.0,196,Michigan,00-0035665,4046536,57bda6af-7324-4e96-a207-525501224c41,31911,13508,27377,LongDa02,20861,5914,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwpmkpja2y5nhokh5utb",,1,REG,R01,David,LON211243,47862,32004c4f-4e21-1243-8d29-d872277bf4f7,2019,2019,LAR,79.0,28.0
2026,NO,DL,NT,92.0,ACT,Davon Godchaux,Davon,Godchaux,1994-11-11,75.0,311,LSU,00-0033860,3115383,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,30291,11916,11934,GodcDa00,19053,4207,9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mldp5xpbggcf9iacij1s",,1,REG,A01,Davon,GOD093943,44991,3200474f-4409-3943-f3b0-e1ac6f3b3b13,2017,2017,MIA,178.0,31.0
2026,NO,DB,CB,25.0,ACT,Decamerion Richardson,Decamerion,Richardson,2001-03-16,74.0,195,Mississippi State,00-0039357,4605498,9c6fe5a6-5553-4803-bc7a-93d095029a7d,,17983,124183,RichDe01,25151,11738,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/glaqpoapm3t8ponuj55p",,1,REG,A01,Decamerion,RIC408250,57233,32005249-4340-8250-3778-69b4e192c874,2024,2024,LV,112.0,25.0
2026,NO,WR,WR,14.0,ACT,Devaughn Vele,Devaughn,Vele,1997-12-12,77.0,210,Utah,00-0039424,4569559,2a638f35-a80a-46db-9722-12b49d45ab52,41097,17975,100637,VeleDe00,25198,11834,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa3dwsu8nxzkbf2knczm",,1,REG,A01,Devaughn,VEL175757,57355,32005645-4c17-5757-4807-8639d5d53004,2024,2024,DEN,235.0,28.0
2026,NO,RB,RB,24.0,RES,Devin Neal,Devin,Neal,2003-08-12,71.0,215,Kansas,00-0040202,4682652,4ef874c1-50c3-4120-9199-0d5a4ae7c6dd,,18521,144558,NealDe00,25888,12476,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/set0xwgpkp0k3bofcpzn",,1,REG,R01,Devin,NEA156553,58389,32004e45-4115-6553-b92e-3a97de1d5558,2025,2025,NO,184.0,23.0
2026,NO,OL,G,77.0,RES,Dillon Radunz,Dillon,Radunz,1998-03-28,78.0,299,North Dakota State,00-0036619,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqswdzsnotrgk4ddg9bg",,1,REG,R01,Dillon,RAD746980,53482,32005241-4474-6980-c89b-244c397a20de,2021,2021,TEN,53.0,28.0
2026,NO,OL,T,73.0,DEV,Easton Kilty,Easton,Kilty,2002-05-01,78.0,307,Kansas State; North Dakota,00-0040539,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r7eqjkhct7nyfatnnepz",,1,REG,P01,Easton,KIL777942,58985,32004b49-4c77-7942-d8ca-5deb47a1abaf,2025,2025,,,24.0
2026,NO,DB,FS,35.0,CUT,Elliott Davison,Elliott,Davison,2001-12-19,72.0,190,Texas-San Antonio,00-0040537,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sam2pxtmbodcfdlh2sy6",,1,REG,W03,Elliott,DAV818343,58983,32004441-5681-8343-36a4-9a9f01f01f82,2025,2025,,,24.0
2026,NO,OL,C,78.0,ACT,Erik McCoy,Erik,McCoy,1997-08-27,76.0,315,Texas A&M,00-0035242,,,,,,,,,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/juyfbm43z5byljmflz6g",,1,REG,A01,Erik,MCC601333,47831,32004d43-4360-1333-481d-eca6355623f4,2019,2019,NO,48.0,29.0
2026,NO,LB,OLB,40.0,DEV,Fadil Diggs,Fadil,Diggs,2001-10-05,76.0,260,Syracuse; Texas A&M,00-0040249,4429073,5c0a3fa3-45eb-48f0-93de-7c03f47f760b,,18681,124314,DiggFa00,26189,12609,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dx8xg4f1tlmivzy1pp64",,1,REG,P01,Fadil,DIG189645,58459,32004449-4718-9645-d42d-c081532be35e,2025,2025,NO,254.0,24.0
2026,NO,LB,OLB,59.0,CUT,Garrett Nelson,Garrett,Nelson,2000-03-01,76.0,245,Nebraska,00-0038693,,,,,,,,,3,,,1,REG,W03,Garrett,NEL470662,56383,32004e45-4c47-0662-2807-e031fc23fa3b,2023,2023,,,26.0
2026,NO,QB,QB,13.0,CUT,Hunter Dekkers,Hunter,Dekkers,2001-07-04,74.0,215,Iowa Western CC; Iowa State,00-0040656,4565358,561d7ac0-3043-11f0-aa21-cfe6c5a5e328,,18809,122511,DekkHu00,26255,13217,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcuzrfcbmtqlxksgmg7i",,1,REG,W03,Hunter,DEK576222,59093,32004445-4b57-6222-7bef-0a1420015508,2025,2025,,,25.0
2026,NO,LB,ILB,44.0,ACT,Isaiah Stalbird,Isaiah,Stalbird,2000-07-18,73.0,215,South Dakota State,00-0039622,4361194,2cd70910-0574-11ef-b715-3db186b90a94,,18111,83325,StalIs00,25470,11893,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g3vz4uuympfirjuvbr2r",,1,REG,A01,Isaiah,STA201687,57750,32005354-4120-1687-f39f-8aff9781aa39,2024,2024,,,26.0
2026,NO,WR,WR,13.0,RET,Ja'Lynn Polk,Ja'Lynn,Polk,2002-04-11,73.0,204,Washington; Texas Tech,00-0039907,4430637,446ecdc5-470d-4cb6-9a77-b54c108e3d3a,40914,17684,123153,PolkJa00,24952,11619,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4hcfpfjrpt0fchb0xmm",,1,REG,R02,Ja'Lynn,POL136646,57158,3200504f-4c13-6646-64f9-3598ba01ba77,2024,2024,NE,37.0,24.0
2026,NO,LB,MLB,47.0,DEV,Jackson Sirmon,Jackson,Sirmon,2000-04-15,74.0,240,California; Washington,00-0039288,4361101,,,18058,81458,SirmJa00,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zyqgfn5klopemn3prpwc",,1,REG,P01,Jackson,SIR507420,57433,32005349-5250-7420-6346-d24aa878556b,2024,2024,,,26.0
2026,NO,WR,WR,85.0,DEV,Jalen Moreno-Cropper,Jalen,Moreno-Cropper,2001-05-03,72.0,172,Fresno State,00-0038740,4426990,d67c1e40-f66d-11ed-823b-d335e7ef7897,40774,16730,97273,MoreJa01,23467,11506,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/key7qkukzlgva9oz7k2r",,1,REG,P01,Jalen,CRO340100,56459,32004352-4f34-0100-ad8e-53dd701ed24d,2023,2023,,,25.0
2026,NO,DL,DT,62.0,DEV,Jay'Viar Suggs,Jay'viar,Suggs,2001-02-24,75.0,295,Wisconsin; LSU; Grand Valley,00-0041335,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxgaktmtqeqw7yvqbemt",,1,REG,P01,Jay'viar,SUG397290,63574,32005355-4739-7290-c58e-a2163a249397,2026,2026,,,25.0
2026,NO,DB,CB,38.0,ACT,Jayden Price,Jayden,Price,2000-04-05,71.0,184,North Dakota State,00-0039725,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfemio1ucnbfx2zmoopk",,1,REG,A01,Jayden,PRI209749,57888,32005052-4920-9749-306e-b5147b760683,2024,2024,,,26.0
2026,NO,LB,ILB,53.0,RES,Jaylan Ford,Jaylan,Ford,2001-11-28,74.0,234,Texas,00-0039388,4566088,3982da83-370d-40e1-9aa7-632d60db4c4c,,17864,123114,FordJa02,25252,11747,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiecnvbih51buvodmmeg",,1,REG,R48,Jaylan,FOR229985,57296,3200464f-5222-9985-c677-cbfd5c113949,2024,2024,NO,175.0,24.0
2026,NO,OL,G,65.0,ACT,Jeremiah Wright,Jeremiah,Wright,2001-09-05,77.0,331,Auburn,00-0041065,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s5b3bbmyxesu4kff2mci",,1,REG,A01,Jeremiah,WRI429131,62754,32005752-4942-9131-ff7c-de5298c26f4b,2026,2026,NO,132.0,24.0
2026,NO,DL,DT,95.0,ACT,John Ridgeway,John,Ridgeway,1999-05-07,77.0,320,Arkansas; Illinois State,00-0037283,4248047,e79ac942-5ee3-467e-bb5a-534726a2bdaa,34134,16128,66694,RidgJo00,23528,8306,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irpvoorgwwezk7qxrp0m",,1,REG,A01,John,RID334254,54643,32005249-4433-4254-703d-fca6e7bb2ee9,2022,2022,DAL,178.0,27.0
2026,NO,DB,FS,7.0,ACT,Jonas Sanker,Jonas,Sanker,2002-11-23,73.0,210,Virginia,00-0040643,4683813,910ab530-d255-47be-b041-135ee92b1abf,,18628,151097,SankJo00,26159,12619,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pq0uzqjisndztl1ru3oa",,1,REG,A01,Jonas,SAN739788,58298,32005341-4e73-9788-7bc9-1e56569fe58b,2025,2025,NO,93.0,23.0
2026,NO,DB,FS,31.0,ACT,Jordan Howden,Jordan,Howden,2000-05-14,72.0,210,Minnesota,00-0038588,4360949,e33aa81a-83e9-411b-8265-f31da58a33b9,40199,17358,83305,HowdJo00,24413,10985,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x87djeswtkpxvuvyw5xh",,1,REG,A01,Jordan,HOW493327,56011,3200484f-5749-3327-f45c-e3a9b981208f,2023,2023,NO,146.0,26.0
2026,NO,WR,WR,0.0,RES,Jordyn Tyson,Jordyn,Tyson,2004-08-12,74.0,203,Arizona State; Colorado,00-0041029,4880281,5368ab1c-5463-4326-86c0-17c06bf51c9d,,19233,,TysoJo00,26751,13281,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al6fifxstyc6omsenzhd",,1,REG,R48,Jordyn,TYS405541,62630,32005459-5340-5541-5aaa-55c5f682cacc,2026,2026,NO,8.0,22.0
2026,NO,DB,FS,23.0,ACT,Julian Blackmon,Julian,Blackmon,1998-08-24,72.0,204,Utah,00-0036253,4035661,c2ec4712-147c-49b1-b6ec-fdb298913080,32755,14704,49434,BlacJu01,22109,7044,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szgvamjf2lv2ggswkobd",,1,REG,A01,Julian,BLA283027,52493,3200424c-4128-3027-fdc4-2c27128f84f7,2020,2020,IND,85.0,28.0
2026,NO,DB,SS,21.0,ACT,Justin Reid,Justin,Reid,1997-02-15,73.0,204,Stanford,00-0034361,3931399,bb9db665-7f9f-425d-9e4b-df78c65c8b97,31038,12606,49048,ReidJu00,19866,5036,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysi7vrkwfhei6adamgb3",,1,REG,A01,Justin,REI306723,46137,32005245-4930-6723-c46f-03dda7532acd,2018,2018,HOU,68.0,29.0
2026,NO,TE,TE,83.0,ACT,Juwan Johnson,Juwan,Johnson,1996-09-13,76.0,231,Oregon; Penn State,00-0036040,3929645,0226b03b-f91d-4223-9813-9fcd2e9c3acc,33113,14630,28305,JohnJu02,21738,7002,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ahzqkvhjot6lygwr4ccb",,1,REG,A01,Juwan,JOH398789,52942,32004a4f-4839-8789-b667-8ea48cd31497,2020,2020,,,29.0
2026,NO,LB,ILB,55.0,ACT,Kaden Elliss,Kaden,Elliss,1995-06-10,74.0,240,Idaho,00-0035316,3124890,7c51883f-8ea7-4f54-8c03-a562b4524858,32076,13953,51485,ElliKa00,21134,6302,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lndj0awmhdulawkcjgua",,1,REG,A01,Kaden,ELL750719,48027,3200454c-4c75-0719-9c5f-35fd06b75171,2019,2019,NO,244.0,31.0
2026,NO,DL,DT,67.0,CUT,Kahlil Saunders,Kahlil,Saunders,,,297,,00-0041163,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qwjuw7qtnntckiynyw7l",,1,REG,W03,Kahlil,SAU684282,63230,32005341-5568-4282-962c-16faa6cbe1a5,2026,2026,,,
2026,NO,OL,T,71.0,ACT,Kelvin Banks Jr.,Kelvin,Banks,2004-03-10,77.0,320,Texas,00-0040125,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwjfoqwm1af7cjkw7pnr",,1,REG,A01,Kelvin,BAN673432,58211,32004241-4e67-3432-7372-ee2dfd2cbf64,2025,2025,NO,9.0,22.0
2026,NO,RB,RB,5.0,ACT,Kendre Miller,Kendre,Miller,2002-06-11,72.0,220,TCU,00-0038551,4599739,66627686-34fe-4599-84ac-e436fd7d798a,40108,16898,123091,MillKe01,24238,9757,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vclaomtslw55smksopku",,1,REG,A01,Kendre,MIL369085,55936,32004d49-4c36-9085-7b40-672b4733cbc6,2023,2023,NO,71.0,24.0
2026,NO,WR,WR,81.0,DEV,Kevin Austin Jr.,Kevin,Austin,2000-03-30,74.0,215,Notre Dame,00-0037231,4372758,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,34242,16026,84345,AustKe00,23840,8200,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2yaqaxkornxeb7d9ie",,1,REG,P01,Kevin,AUS749254,54911,32004155-5374-9254-94ca-870bbdf22344,2022,2022,,,26.0
2026,NO,DL,DT,97.0,ACT,Khristian Boyd,Khristian,Boyd,2000-02-23,74.0,305,Northern Iowa,00-0039401,4384595,538b5b00-3ad4-45c2-8d97-26f8c57ba1ed,,18055,88444,BoydKh00,25335,11796,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfxf6dacaxsu6buessre",,1,REG,A01,Khristian,BOY229168,57319,3200424f-5922-9168-a020-723f63af0ce6,2024,2024,NO,199.0,26.0
2026,NO,DB,CB,1.0,ACT,Kool-Aid McKinstry,Kool-Aid,McKinstry,2002-09-30,71.0,195,Alabama,00-0039860,4433975,db912dac-e488-4c39-806b-a10e990d6bf4,,17715,146602,McKiKo00,25007,11675,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n0yip0zx9i25jbwugzmo",,1,REG,A01,Kool-Aid,MCK667314,57162,32004d43-4b66-7314-9644-0b09c691ed50,2024,2024,NO,41.0,23.0
2026,NO,DB,CB,36.0,RES,Lorenzo Styles Jr.,Lorenzo,Styles,2002-09-09,73.0,194,Ohio State; Notre Dame,00-0041089,4432768,,,19597,147474,StylLo00,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zlsfss0kuhsnrzxlbmpw",,1,REG,R01,Lorenzo,STY526036,62794,32005354-5952-6036-9e7f-8e7cf45228f6,2026,2026,NO,172.0,23.0
2026,NO,LB,OLB,56.0,CUT,Malakai Williams,Malakai,Williams,,,252,,00-0041590,,,,,,,,,0,,,1,REG,W03,Malakai,WIL430478,63808,32005749-4c43-0478-dad4-55e887c88886,2026,2026,,,
2026,NO,DB,CB,22.0,ACT,Martin Emerson,Martin,Emerson,2000-09-27,74.0,200,Mississippi State,00-0037250,4429568,a1173ed5-eca1-4c81-beaf-3460d22f6cf1,34024,16137,97872,EmerMa00,23322,8390,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/va7yfx0xoniri3fuxr0u",,1,REG,A01,Martin,EME404215,54533,3200454d-4540-4215-97fb-3728b8869883,2022,2022,CLE,68.0,25.0
